ID,Fecha,Categoria,Ventas,Clientes,Region,Descuento,Satisfaccion
2431,2023-04-12 06:00:00,A,988.49,22,Este,15,1.5
2432,2023-04-12 07:00:00,E,470.62,16,Oeste,10,3.5
2433,2023-04-12 08:00:00,D,67.66,32,Oeste,10,2.3
2434,2023-04-12 09:00:00,A,269.65,2,Oeste,0,2.8
2435,2023-04-12 10:00:00,D,441.71,26,Norte,5,1.9
2436,2023-04-12 11:00:00,E,165.33,14,Oeste,0,4.5
2437,2023-04-12 12:00:00,C,948.09,38,Oeste,20,3.3
2438,2023-04-12 13:00:00,E,769.18,34,Este,0,4.8
2439,2023-04-12 14:00:00,B,275.6,8,Este,15,3.3
2440,2023-04-12 15:00:00,D,594.9,36,Norte,15,1.5
2441,2023-04-12 16:00:00,D,724.23,21,Sur,0,1.7
2442,2023-04-12 17:00:00,B,941.87,46,Este,10,5.0
2443,2023-04-12 18:00:00,B,882.82,43,Este,20,3.9
2444,2023-04-12 19:00:00,C,520.04,28,Sur,0,1.2
2445,2023-04-12 20:00:00,D,776.91,46,Norte,10,3.8
2446,2023-04-12 21:00:00,D,566.52,44,Este,0,2.6
2447,2023-04-12 22:00:00,C,557.18,48,Oeste,5,2.2
2448,2023-04-12 23:00:00,A,123.59,6,Norte,15,1.6
2449,2023-04-13 00:00:00,C,134.88,20,Sur,5,4.4
2450,2023-04-13 01:00:00,E,534.24,31,Sur,5,1.3
2451,2023-04-13 02:00:00,D,276.17,33,Oeste,20,2.2
2452,2023-04-13 03:00:00,B,30.83,44,Oeste,10,2.2
2453,2023-04-13 04:00:00,E,725.61,7,Oeste,15,1.6
2454,2023-04-13 05:00:00,D,42.16,8,Norte,5,3.0
2455,2023-04-13 06:00:00,C,599.32,9,Sur,15,1.0
2456,2023-04-13 07:00:00,E,543.8,2,Oeste,10,2.2
2457,2023-04-13 08:00:00,D,969.13,17,Oeste,0,4.7
2458,2023-04-13 09:00:00,A,489.37,45,Sur,5,2.2
2459,2023-04-13 10:00:00,A,72.97,37,Este,10,2.4
2460,2023-04-13 11:00:00,B,556.17,42,Norte,15,2.9
2461,2023-04-13 12:00:00,D,842.69,44,Este,10,3.2
2462,2023-04-13 13:00:00,A,996.88,17,Oeste,0,4.2
2463,2023-04-13 14:00:00,C,436.04,38,Norte,10,1.8
2464,2023-04-13 15:00:00,D,327.1,35,Este,15,4.5
2465,2023-04-13 16:00:00,C,907.59,47,Sur,5,4.0
2466,2023-04-13 17:00:00,C,199.33,39,Oeste,5,3.9
2467,2023-04-13 18:00:00,A,619.27,30,Norte,20,1.3
2468,2023-04-13 19:00:00,D,411.66,6,Norte,15,1.1
2469,2023-04-13 20:00:00,E,50.67,4,Norte,20,3.4
2470,2023-04-13 21:00:00,A,353.82,37,Norte,20,4.5
2471,2023-04-13 22:00:00,A,272.58,35,Oeste,0,3.3
2472,2023-04-13 23:00:00,D,689.23,9,Oeste,15,1.9
2473,2023-04-14 00:00:00,D,949.3,6,Sur,5,1.4
2474,2023-04-14 01:00:00,C,275.37,13,Sur,15,3.8
2475,2023-04-14 02:00:00,D,813.35,22,Sur,0,3.9
2476,2023-04-14 03:00:00,C,64.81,28,Este,15,1.7
2477,2023-04-14 04:00:00,A,542.74,30,Sur,15,1.1
2478,2023-04-14 05:00:00,B,79.84,36,Oeste,20,2.6
2479,2023-04-14 06:00:00,E,934.69,2,Este,15,3.3
2480,2023-04-14 07:00:00,A,768.69,36,Oeste,20,3.8
2481,2023-04-14 08:00:00,D,661.37,8,Este,20,4.2
2482,2023-04-14 09:00:00,E,825.66,45,Sur,10,3.4
2483,2023-04-14 10:00:00,B,651.04,42,Sur,0,1.4
2484,2023-04-14 11:00:00,B,969.25,9,Sur,20,3.7
2485,2023-04-14 12:00:00,C,716.82,1,Este,15,4.9
2486,2023-04-14 13:00:00,E,925.41,13,Oeste,20,4.6
2487,2023-04-14 14:00:00,C,521.96,15,Norte,20,4.5
2488,2023-04-14 15:00:00,A,125.89,32,Oeste,20,2.2
2489,2023-04-14 16:00:00,E,532.9,34,Sur,5,4.0
2490,2023-04-14 17:00:00,A,135.6,43,Este,5,4.4
2491,2023-04-14 18:00:00,C,596.57,31,Este,5,3.7
2492,2023-04-14 19:00:00,E,487.67,14,Sur,5,2.0
2493,2023-04-14 20:00:00,C,626.35,47,Este,10,4.8
2494,2023-04-14 21:00:00,E,19.95,14,Sur,20,2.8
2495,2023-04-14 22:00:00,C,202.89,48,Oeste,10,1.5
2496,2023-04-14 23:00:00,B,496.42,29,Este,15,1.4
2497,2023-04-15 00:00:00,C,951.0,47,Norte,0,3.6
2498,2023-04-15 01:00:00,B,389.77,19,Este,10,2.8
2499,2023-04-15 02:00:00,C,430.13,27,Sur,5,1.4
2500,2023-04-15 03:00:00,E,717.55,9,Norte,5,4.0
2501,2023-04-15 04:00:00,E,607.75,37,Sur,15,4.2
2502,2023-04-15 05:00:00,E,305.94,37,Este,20,3.9
2503,2023-04-15 06:00:00,D,416.71,43,Norte,0,1.8
2504,2023-04-15 07:00:00,A,225.52,28,Norte,10,3.8
2505,2023-04-15 08:00:00,E,966.36,24,Este,20,1.0
2506,2023-04-15 09:00:00,B,139.33,28,Norte,20,2.2
2507,2023-04-15 10:00:00,E,378.12,36,Oeste,10,2.6
2508,2023-04-15 11:00:00,D,35.58,18,Norte,10,4.3
2509,2023-04-15 12:00:00,B,229.56,25,Norte,10,2.6
2510,2023-04-15 13:00:00,D,782.67,35,Oeste,10,1.0
2511,2023-04-15 14:00:00,B,209.16,4,Sur,5,2.4
2512,2023-04-15 15:00:00,C,89.26,14,Sur,20,3.0
2513,2023-04-15 16:00:00,A,479.71,39,Oeste,20,4.8
2514,2023-04-15 17:00:00,A,19.87,26,Norte,5,4.8
2515,2023-04-15 18:00:00,D,93.92,8,Este,20,1.7
2516,2023-04-15 19:00:00,A,809.55,24,Oeste,10,1.7
2517,2023-04-15 20:00:00,D,773.76,16,Este,0,1.7
2518,2023-04-15 21:00:00,D,915.99,20,Sur,20,4.2
2519,2023-04-15 22:00:00,D,855.97,15,Oeste,0,1.0
2520,2023-04-15 23:00:00,A,686.34,7,Este,0,1.5
2521,2023-04-16 00:00:00,D,61.81,17,Norte,5,3.2
2522,2023-04-16 01:00:00,A,785.02,22,Oeste,15,2.0
2523,2023-04-16 02:00:00,D,847.06,22,Este,20,1.4
2524,2023-04-16 03:00:00,E,801.09,12,Oeste,5,2.4
2525,2023-04-16 04:00:00,D,513.39,18,Oeste,5,2.1
2526,2023-04-16 05:00:00,B,240.57,46,Sur,0,3.0
2527,2023-04-16 06:00:00,D,846.88,47,Sur,20,4.9
2528,2023-04-16 07:00:00,C,729.89,15,Norte,5,1.5
2529,2023-04-16 08:00:00,D,980.95,37,Sur,10,2.5
2530,2023-04-16 09:00:00,B,164.14,16,Sur,5,4.7
2531,2023-04-16 10:00:00,B,233.41,5,Sur,10,4.5
2532,2023-04-16 11:00:00,A,219.68,2,Este,15,2.6
2533,2023-04-16 12:00:00,E,794.61,28,Oeste,10,3.8
2534,2023-04-16 13:00:00,D,195.04,41,Sur,10,1.4
2535,2023-04-16 14:00:00,A,75.99,27,Este,0,3.9
2536,2023-04-16 15:00:00,E,998.58,31,Oeste,5,4.9
2537,2023-04-16 16:00:00,D,34.57,41,Sur,15,3.1
2538,2023-04-16 17:00:00,C,836.89,36,Sur,5,3.0
2539,2023-04-16 18:00:00,D,371.71,47,Oeste,10,1.7
2540,2023-04-16 19:00:00,B,843.2,43,Este,10,3.5
2541,2023-04-16 20:00:00,B,559.07,1,Este,5,3.4
2542,2023-04-16 21:00:00,C,902.61,29,Norte,15,3.6
2543,2023-04-16 22:00:00,A,926.93,1,Oeste,15,1.1
2544,2023-04-16 23:00:00,E,19.01,8,Norte,0,3.2
2545,2023-04-17 00:00:00,D,84.66,16,Este,10,3.4
2546,2023-04-17 01:00:00,B,257.86,28,Sur,10,1.8
2547,2023-04-17 02:00:00,A,672.62,22,Norte,0,1.8
2548,2023-04-17 03:00:00,C,889.39,18,Este,5,2.1
2549,2023-04-17 04:00:00,B,465.34,22,Este,10,3.8
2550,2023-04-17 05:00:00,C,610.9,41,Sur,5,3.4
2551,2023-04-17 06:00:00,D,196.61,12,Oeste,15,4.4
2552,2023-04-17 07:00:00,E,806.92,19,Este,20,2.2
2553,2023-04-17 08:00:00,B,967.65,25,Norte,0,4.6
2554,2023-04-17 09:00:00,B,275.91,5,Sur,10,4.0
2555,2023-04-17 10:00:00,D,499.88,34,Oeste,0,2.6
2556,2023-04-17 11:00:00,A,95.25,39,Oeste,15,1.4
2557,2023-04-17 12:00:00,E,563.55,10,Oeste,15,2.0
2558,2023-04-17 13:00:00,B,507.76,47,Este,15,4.8
2559,2023-04-17 14:00:00,E,152.99,7,Oeste,15,2.2
2560,2023-04-17 15:00:00,B,447.65,37,Este,20,2.3
2561,2023-04-17 16:00:00,E,340.76,47,Sur,5,1.8
2562,2023-04-17 17:00:00,C,526.61,15,Sur,5,4.2
2563,2023-04-17 18:00:00,B,589.8,42,Oeste,20,2.1
2564,2023-04-17 19:00:00,E,18.41,24,Sur,5,2.3
2565,2023-04-17 20:00:00,A,763.4,26,Norte,15,2.7
2566,2023-04-17 21:00:00,C,715.88,26,Norte,5,2.7
2567,2023-04-17 22:00:00,C,372.62,46,Este,0,2.6
2568,2023-04-17 23:00:00,A,62.41,26,Oeste,5,3.0
2569,2023-04-18 00:00:00,E,757.38,10,Este,0,4.3
2570,2023-04-18 01:00:00,D,955.62,17,Sur,10,4.3
2571,2023-04-18 02:00:00,A,247.75,14,Oeste,0,4.2
2572,2023-04-18 03:00:00,E,330.29,2,Este,0,1.4
2573,2023-04-18 04:00:00,A,191.97,48,Oeste,15,4.2
2574,2023-04-18 05:00:00,A,581.17,13,Oeste,15,1.5
2575,2023-04-18 06:00:00,B,163.29,27,Este,15,1.5
2576,2023-04-18 07:00:00,E,362.63,9,Oeste,0,4.8
2577,2023-04-18 08:00:00,D,700.04,7,Sur,20,4.3
2578,2023-04-18 09:00:00,B,564.51,48,Norte,15,3.2
2579,2023-04-18 10:00:00,A,392.6,10,Norte,15,4.5
2580,2023-04-18 11:00:00,A,426.05,9,Oeste,0,5.0
2581,2023-04-18 12:00:00,A,566.49,22,Norte,10,3.4
2582,2023-04-18 13:00:00,E,15.81,23,Oeste,10,3.5
2583,2023-04-18 14:00:00,E,87.72,7,Este,5,4.0
2584,2023-04-18 15:00:00,B,882.45,48,Sur,10,1.9
2585,2023-04-18 16:00:00,D,87.1,9,Norte,15,1.7
2586,2023-04-18 17:00:00,B,709.74,27,Este,20,4.0
2587,2023-04-18 18:00:00,C,920.84,24,Sur,5,2.4
2588,2023-04-18 19:00:00,A,277.98,29,Norte,20,1.5
2589,2023-04-18 20:00:00,A,376.79,17,Norte,20,2.3
2590,2023-04-18 21:00:00,A,573.23,20,Sur,15,2.4
2591,2023-04-18 22:00:00,B,882.89,7,Este,0,4.9
2592,2023-04-18 23:00:00,B,942.49,43,Este,0,3.8
2593,2023-04-19 00:00:00,A,742.17,40,Norte,0,3.1
2594,2023-04-19 01:00:00,B,95.75,7,Sur,10,4.9
2595,2023-04-19 02:00:00,E,672.46,28,Este,0,4.6
2596,2023-04-19 03:00:00,E,416.2,19,Sur,15,3.0
2597,2023-04-19 04:00:00,B,475.99,20,Sur,10,4.6
2598,2023-04-19 05:00:00,A,58.66,44,Norte,0,2.6
2599,2023-04-19 06:00:00,B,199.15,39,Sur,20,1.9
2600,2023-04-19 07:00:00,B,792.61,40,Sur,15,1.9
2601,2023-04-19 08:00:00,B,459.42,7,Oeste,15,3.6
2602,2023-04-19 09:00:00,C,308.65,6,Sur,5,3.0
2603,2023-04-19 10:00:00,E,390.18,25,Este,15,3.6
2604,2023-04-19 11:00:00,D,855.86,41,Norte,20,3.7
2605,2023-04-19 12:00:00,D,751.51,13,Norte,15,1.1
2606,2023-04-19 13:00:00,C,279.59,39,Sur,5,1.2
2607,2023-04-19 14:00:00,B,126.33,40,Sur,15,3.1
2608,2023-04-19 15:00:00,C,259.48,22,Este,15,1.8
2609,2023-04-19 16:00:00,C,921.55,49,Oeste,5,3.5
2610,2023-04-19 17:00:00,A,585.77,17,Norte,15,3.2
2611,2023-04-19 18:00:00,E,538.15,48,Oeste,10,3.3
2612,2023-04-19 19:00:00,D,600.43,22,Este,15,2.2
2613,2023-04-19 20:00:00,B,372.37,34,Norte,0,3.6
2614,2023-04-19 21:00:00,D,809.04,8,Este,0,4.3
2615,2023-04-19 22:00:00,D,528.05,49,Sur,10,5.0
2616,2023-04-19 23:00:00,E,125.58,45,Este,15,4.4
2617,2023-04-20 00:00:00,D,137.77,18,Sur,20,3.2
2618,2023-04-20 01:00:00,D,541.49,24,Oeste,15,1.8
2619,2023-04-20 02:00:00,C,937.2,42,Norte,0,3.7
2620,2023-04-20 03:00:00,E,315.27,2,Norte,5,4.8
2621,2023-04-20 04:00:00,A,870.85,2,Oeste,10,1.8
2622,2023-04-20 05:00:00,B,766.45,27,Sur,5,2.0
2623,2023-04-20 06:00:00,D,255.33,14,Norte,20,1.6
2624,2023-04-20 07:00:00,B,45.98,48,Este,15,3.9
2625,2023-04-20 08:00:00,A,110.83,39,Sur,20,2.6
2626,2023-04-20 09:00:00,B,731.21,12,Norte,5,1.3
2627,2023-04-20 10:00:00,A,207.67,32,Este,15,4.5
2628,2023-04-20 11:00:00,C,377.56,28,Este,20,3.2
2629,2023-04-20 12:00:00,D,506.68,28,Norte,0,2.3
2630,2023-04-20 13:00:00,A,728.21,46,Oeste,0,2.4
2631,2023-04-20 14:00:00,B,122.1,25,Oeste,10,2.2
2632,2023-04-20 15:00:00,D,412.3,4,Norte,0,2.8
2633,2023-04-20 16:00:00,C,490.22,26,Este,0,2.3
2634,2023-04-20 17:00:00,D,545.42,36,Oeste,5,3.2
2635,2023-04-20 18:00:00,A,820.18,3,Oeste,0,4.1
2636,2023-04-20 19:00:00,C,179.96,1,Oeste,0,3.7
2637,2023-04-20 20:00:00,B,809.75,17,Sur,5,2.2
2638,2023-04-20 21:00:00,C,695.95,7,Oeste,0,3.1
2639,2023-04-20 22:00:00,C,560.31,48,Norte,0,4.4
2640,2023-04-20 23:00:00,E,702.53,5,Norte,10,1.3
2641,2023-04-21 00:00:00,C,417.9,19,Sur,0,1.3
2642,2023-04-21 01:00:00,C,147.01,39,Sur,0,3.2
2643,2023-04-21 02:00:00,D,669.11,46,Norte,10,3.6
2644,2023-04-21 03:00:00,B,529.43,34,Sur,5,1.8
2645,2023-04-21 04:00:00,D,642.98,35,Oeste,0,4.0
2646,2023-04-21 05:00:00,D,344.62,49,Este,20,3.6
2647,2023-04-21 06:00:00,A,907.8,16,Este,5,4.7
2648,2023-04-21 07:00:00,D,591.5,40,Este,5,1.7
2649,2023-04-21 08:00:00,E,94.55,47,Norte,0,4.0
2650,2023-04-21 09:00:00,E,455.31,39,Sur,10,1.3
2651,2023-04-21 10:00:00,A,758.79,27,Este,5,3.3
2652,2023-04-21 11:00:00,B,796.19,41,Oeste,10,3.2
2653,2023-04-21 12:00:00,B,499.65,38,Oeste,20,2.6
2654,2023-04-21 13:00:00,D,895.8,25,Oeste,10,4.4
2655,2023-04-21 14:00:00,D,274.99,26,Sur,15,1.0
2656,2023-04-21 15:00:00,D,416.49,14,Este,10,3.1
2657,2023-04-21 16:00:00,B,899.61,14,Oeste,5,1.9
2658,2023-04-21 17:00:00,C,897.29,14,Sur,10,4.0
2659,2023-04-21 18:00:00,E,688.86,25,Oeste,10,1.2
2660,2023-04-21 19:00:00,C,860.39,36,Este,15,4.3
2661,2023-04-21 20:00:00,C,97.89,4,Este,15,4.4
2662,2023-04-21 21:00:00,B,866.35,47,Este,0,4.3
2663,2023-04-21 22:00:00,C,327.41,15,Este,5,1.6
2664,2023-04-21 23:00:00,A,186.55,32,Este,0,3.5
2665,2023-04-22 00:00:00,D,246.98,18,Oeste,15,1.1
2666,2023-04-22 01:00:00,A,423.79,14,Este,10,4.4
2667,2023-04-22 02:00:00,E,258.68,1,Oeste,15,3.9
2668,2023-04-22 03:00:00,D,327.36,42,Este,20,3.1
2669,2023-04-22 04:00:00,C,143.63,20,Oeste,10,3.9
2670,2023-04-22 05:00:00,E,303.21,10,Este,0,1.4
2671,2023-04-22 06:00:00,D,576.56,10,Oeste,10,3.1
2672,2023-04-22 07:00:00,C,447.44,24,Este,20,2.2
2673,2023-04-22 08:00:00,A,353.25,34,Sur,15,4.9
2674,2023-04-22 09:00:00,D,748.99,28,Oeste,5,4.4
2675,2023-04-22 10:00:00,C,894.57,27,Sur,5,3.9
2676,2023-04-22 11:00:00,A,759.22,40,Oeste,5,4.7
2677,2023-04-22 12:00:00,E,338.68,1,Oeste,15,2.4
2678,2023-04-22 13:00:00,E,747.0,33,Oeste,5,4.6
2679,2023-04-22 14:00:00,E,160.46,4,Norte,20,2.3
2680,2023-04-22 15:00:00,E,139.01,7,Este,15,3.9
2681,2023-04-22 16:00:00,B,352.17,9,Sur,5,3.9
2682,2023-04-22 17:00:00,D,809.63,16,Sur,0,1.1
2683,2023-04-22 18:00:00,D,253.88,5,Oeste,15,2.4
2684,2023-04-22 19:00:00,B,72.62,34,Sur,15,1.1
2685,2023-04-22 20:00:00,C,140.39,23,Sur,10,5.0
2686,2023-04-22 21:00:00,C,860.16,43,Sur,5,1.5
2687,2023-04-22 22:00:00,E,637.45,25,Sur,0,3.2
2688,2023-04-22 23:00:00,A,260.67,13,Norte,20,4.2
2689,2023-04-23 00:00:00,C,559.74,24,Oeste,15,1.8
2690,2023-04-23 01:00:00,A,532.3,11,Sur,20,2.9
2691,2023-04-23 02:00:00,D,658.88,17,Norte,20,3.4
2692,2023-04-23 03:00:00,A,240.86,37,Norte,20,1.6
2693,2023-04-23 04:00:00,D,865.76,13,Oeste,10,4.1
2694,2023-04-23 05:00:00,B,316.27,27,Este,20,2.2
2695,2023-04-23 06:00:00,B,697.19,20,Este,5,1.8
2696,2023-04-23 07:00:00,E,25.96,33,Este,5,3.2
2697,2023-04-23 08:00:00,C,378.93,42,Sur,0,2.6
2698,2023-04-23 09:00:00,E,358.19,32,Oeste,0,4.7
2699,2023-04-23 10:00:00,D,548.05,8,Este,20,4.5
2700,2023-04-23 11:00:00,E,82.01,29,Sur,20,2.9
2701,2023-04-23 12:00:00,A,792.23,40,Oeste,10,2.4
2702,2023-04-23 13:00:00,D,225.6,19,Sur,20,2.3
2703,2023-04-23 14:00:00,B,680.27,6,Este,20,2.1
2704,2023-04-23 15:00:00,C,805.18,44,Este,20,3.2
2705,2023-04-23 16:00:00,D,566.26,39,Norte,15,4.2
2706,2023-04-23 17:00:00,D,743.47,48,Norte,15,2.2
2707,2023-04-23 18:00:00,A,665.24,41,Oeste,10,1.8
2708,2023-04-23 19:00:00,C,361.97,21,Sur,10,2.9
2709,2023-04-23 20:00:00,B,810.77,22,Sur,5,1.3
2710,2023-04-23 21:00:00,D,301.75,42,Este,10,3.8
2711,2023-04-23 22:00:00,D,575.5,10,Este,5,3.1
2712,2023-04-23 23:00:00,A,747.94,10,Oeste,20,3.0
2713,2023-04-24 00:00:00,E,385.17,29,Norte,10,2.2
2714,2023-04-24 01:00:00,B,309.74,16,Este,10,4.6
2715,2023-04-24 02:00:00,C,464.75,1,Sur,10,1.4
2716,2023-04-24 03:00:00,D,819.78,17,Este,5,4.5
2717,2023-04-24 04:00:00,D,930.62,30,Norte,5,2.5
2718,2023-04-24 05:00:00,B,549.63,26,Sur,0,4.5
2719,2023-04-24 06:00:00,E,664.85,46,Norte,5,3.9
2720,2023-04-24 07:00:00,D,904.24,19,Oeste,5,1.4
2721,2023-04-24 08:00:00,B,107.56,21,Oeste,15,4.3
2722,2023-04-24 09:00:00,A,239.76,17,Norte,10,3.7
2723,2023-04-24 10:00:00,E,711.81,46,Sur,5,1.1
2724,2023-04-24 11:00:00,C,825.51,40,Norte,10,1.5
2725,2023-04-24 12:00:00,D,858.46,21,Este,10,3.5
2726,2023-04-24 13:00:00,B,420.96,41,Este,15,3.7
2727,2023-04-24 14:00:00,A,98.45,40,Norte,10,4.0
2728,2023-04-24 15:00:00,C,443.4,45,Este,5,3.9
2729,2023-04-24 16:00:00,B,238.43,49,Norte,10,3.6
2730,2023-04-24 17:00:00,B,298.28,19,Este,0,4.1
2731,2023-04-24 18:00:00,C,774.54,7,Norte,0,3.3
2732,2023-04-24 19:00:00,A,84.77,17,Este,15,2.0
2733,2023-04-24 20:00:00,A,829.31,1,Sur,5,4.6
2734,2023-04-24 21:00:00,E,433.39,37,Sur,15,1.1
2735,2023-04-24 22:00:00,D,600.1,6,Este,0,2.5
2736,2023-04-24 23:00:00,C,98.76,26,Norte,5,3.9
2737,2023-04-25 00:00:00,C,343.99,2,Este,10,2.7
2738,2023-04-25 01:00:00,C,98.8,32,Oeste,5,1.1
2739,2023-04-25 02:00:00,A,961.93,48,Oeste,20,1.3
2740,2023-04-25 03:00:00,D,809.19,5,Norte,5,3.6
2741,2023-04-25 04:00:00,E,465.04,37,Este,10,4.9
2742,2023-04-25 05:00:00,B,231.37,31,Este,20,3.2
2743,2023-04-25 06:00:00,B,934.12,12,Sur,15,3.0
2744,2023-04-25 07:00:00,C,351.15,35,Norte,5,2.3
2745,2023-04-25 08:00:00,D,169.37,30,Oeste,15,2.0
2746,2023-04-25 09:00:00,A,567.53,48,Oeste,5,1.1
2747,2023-04-25 10:00:00,D,944.34,6,Norte,0,2.1
2748,2023-04-25 11:00:00,D,13.79,15,Oeste,0,2.8
2749,2023-04-25 12:00:00,A,245.74,15,Norte,10,1.8
2750,2023-04-25 13:00:00,C,939.06,16,Oeste,0,1.3
2751,2023-04-25 14:00:00,D,179.38,20,Oeste,20,3.9
2752,2023-04-25 15:00:00,B,122.11,13,Norte,20,4.6
2753,2023-04-25 16:00:00,A,574.49,44,Norte,5,4.7
2754,2023-04-25 17:00:00,E,863.23,42,Oeste,15,3.5
2755,2023-04-25 18:00:00,C,482.34,46,Oeste,20,1.2
2756,2023-04-25 19:00:00,A,994.62,31,Sur,5,4.0
2757,2023-04-25 20:00:00,E,682.38,34,Este,15,1.4
2758,2023-04-25 21:00:00,E,83.33,29,Norte,0,3.7
2759,2023-04-25 22:00:00,D,992.9,3,Norte,5,4.1
2760,2023-04-25 23:00:00,D,413.82,9,Este,15,3.9
2761,2023-04-26 00:00:00,D,294.53,11,Sur,10,4.8
2762,2023-04-26 01:00:00,A,562.3,11,Oeste,10,4.0
2763,2023-04-26 02:00:00,A,311.26,25,Oeste,20,3.8
2764,2023-04-26 03:00:00,C,95.59,22,Sur,15,2.0
2765,2023-04-26 04:00:00,D,11.41,42,Sur,10,4.7
2766,2023-04-26 05:00:00,E,455.09,46,Este,20,1.7
2767,2023-04-26 06:00:00,B,838.49,9,Este,5,4.6
2768,2023-04-26 07:00:00,C,576.59,20,Oeste,5,2.3
2769,2023-04-26 08:00:00,A,999.22,21,Sur,15,1.5
2770,2023-04-26 09:00:00,C,293.98,10,Sur,15,4.3
2771,2023-04-26 10:00:00,C,287.65,22,Oeste,15,1.0
2772,2023-04-26 11:00:00,C,168.15,29,Oeste,15,4.3
2773,2023-04-26 12:00:00,C,172.42,9,Oeste,10,2.0
2774,2023-04-26 13:00:00,B,292.33,5,Oeste,10,4.5
2775,2023-04-26 14:00:00,D,794.91,40,Oeste,20,3.8
2776,2023-04-26 15:00:00,E,906.7,11,Este,10,3.7
2777,2023-04-26 16:00:00,C,975.34,1,Oeste,5,2.5
2778,2023-04-26 17:00:00,C,239.97,42,Sur,20,1.2
2779,2023-04-26 18:00:00,C,882.48,1,Norte,10,4.3
2780,2023-04-26 19:00:00,D,334.97,39,Este,15,1.7
2781,2023-04-26 20:00:00,A,121.71,46,Sur,10,2.5
2782,2023-04-26 21:00:00,A,871.32,5,Norte,0,3.4
2783,2023-04-26 22:00:00,B,639.74,49,Este,20,2.9
2784,2023-04-26 23:00:00,A,173.08,22,Oeste,10,1.8
2785,2023-04-27 00:00:00,C,435.53,26,Este,10,1.6
2786,2023-04-27 01:00:00,C,294.39,6,Oeste,5,1.5
2787,2023-04-27 02:00:00,C,739.43,32,Oeste,15,4.5
2788,2023-04-27 03:00:00,B,458.88,48,Oeste,15,1.1
2789,2023-04-27 04:00:00,C,989.39,11,Norte,5,4.9
2790,2023-04-27 05:00:00,A,64.2,10,Este,5,1.8
2791,2023-04-27 06:00:00,D,361.47,47,Oeste,0,1.4
2792,2023-04-27 07:00:00,D,487.08,39,Sur,20,3.3
2793,2023-04-27 08:00:00,E,508.1,34,Este,15,1.3
2794,2023-04-27 09:00:00,A,322.78,31,Sur,5,3.4
2795,2023-04-27 10:00:00,C,731.95,12,Norte,5,4.4
2796,2023-04-27 11:00:00,D,876.0,44,Norte,20,1.2
2797,2023-04-27 12:00:00,A,939.33,16,Este,5,4.2
2798,2023-04-27 13:00:00,D,807.04,38,Norte,0,2.6
2799,2023-04-27 14:00:00,C,852.07,3,Norte,20,1.6
2800,2023-04-27 15:00:00,D,555.04,2,Este,0,1.7
2801,2023-04-27 16:00:00,E,827.63,5,Sur,10,4.7
2802,2023-04-27 17:00:00,E,310.47,11,Oeste,15,1.4
2803,2023-04-27 18:00:00,D,404.49,25,Este,5,4.5
2804,2023-04-27 19:00:00,A,323.74,35,Este,20,3.2
2805,2023-04-27 20:00:00,A,472.71,35,Oeste,0,1.2
2806,2023-04-27 21:00:00,A,292.72,22,Sur,15,2.9
2807,2023-04-27 22:00:00,D,962.0,37,Oeste,15,4.3
2808,2023-04-27 23:00:00,A,319.72,22,Oeste,5,3.9
2809,2023-04-28 00:00:00,C,107.06,11,Sur,15,3.0
2810,2023-04-28 01:00:00,E,531.55,32,Sur,5,4.4
2811,2023-04-28 02:00:00,C,66.53,35,Oeste,10,1.5
2812,2023-04-28 03:00:00,A,119.44,31,Oeste,5,4.6
2813,2023-04-28 04:00:00,C,227.2,45,Este,0,4.4
2814,2023-04-28 05:00:00,A,469.71,8,Sur,15,3.8
2815,2023-04-28 06:00:00,D,438.92,20,Norte,15,4.3
2816,2023-04-28 07:00:00,C,801.69,42,Sur,15,3.2
2817,2023-04-28 08:00:00,D,742.08,34,Oeste,5,3.7
2818,2023-04-28 09:00:00,D,432.06,4,Oeste,20,3.2
2819,2023-04-28 10:00:00,B,340.37,18,Oeste,5,2.4
2820,2023-04-28 11:00:00,A,323.3,4,Oeste,0,3.3
2821,2023-04-28 12:00:00,E,776.26,20,Norte,5,2.0
2822,2023-04-28 13:00:00,A,61.55,9,Sur,15,2.8
2823,2023-04-28 14:00:00,E,22.69,16,Norte,10,2.1
2824,2023-04-28 15:00:00,A,797.59,26,Norte,0,1.5
2825,2023-04-28 16:00:00,D,482.37,38,Oeste,10,2.3
2826,2023-04-28 17:00:00,C,139.57,25,Norte,0,4.4
2827,2023-04-28 18:00:00,C,243.21,4,Oeste,0,2.5
2828,2023-04-28 19:00:00,B,933.18,41,Oeste,15,4.0
2829,2023-04-28 20:00:00,E,860.91,45,Oeste,5,1.7
2830,2023-04-28 21:00:00,E,712.69,41,Norte,15,2.7
2831,2023-04-28 22:00:00,E,487.4,38,Oeste,15,1.5
2832,2023-04-28 23:00:00,D,525.12,19,Norte,15,1.6
2833,2023-04-29 00:00:00,E,975.49,14,Sur,10,3.5
2834,2023-04-29 01:00:00,C,966.11,21,Oeste,0,3.4
2835,2023-04-29 02:00:00,D,223.12,15,Este,20,1.9
2836,2023-04-29 03:00:00,A,812.99,3,Este,5,2.9
2837,2023-04-29 04:00:00,E,205.27,37,Este,15,4.5
2838,2023-04-29 05:00:00,E,221.4,46,Este,0,1.7
2839,2023-04-29 06:00:00,A,679.33,16,Este,5,1.1
2840,2023-04-29 07:00:00,E,410.95,14,Norte,20,3.6
